"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2418","Talk to an expert with valid data","","Tue Apr 22 08:01:24 GMT 2025","passed","Tue Apr 22 08:01:27 GMT 2025","","Contact Us Page Form","",""
"","5485","Check the ability to send a message","","Tue Apr 22 08:01:13 GMT 2025","passed","Tue Apr 22 08:01:19 GMT 2025","","Assistant Functionality","",""
"","1586","Download full coverage with empty fields","","Tue Apr 22 08:01:40 GMT 2025","passed","Tue Apr 22 08:01:41 GMT 2025","","Global Coverage Page Form","",""
"","4517","Talk to an expert with empty ""First name"" field","","Tue Apr 22 08:01:33 GMT 2025","passed","Tue Apr 22 08:01:37 GMT 2025","","Contact Us Page Form","",""
"","3787","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Tue Apr 22 08:01:58 GMT 2025","passed","Tue Apr 22 08:02:02 GMT 2025","","Contact Us Page Form","",""
"","3168","should change currency from USD to EUR","","Tue Apr 22 08:01:23 GMT 2025","passed","Tue Apr 22 08:01:26 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","4181","Check the LinkedIn link in the footer","","Tue Apr 22 08:01:54 GMT 2025","passed","Tue Apr 22 08:01:58 GMT 2025","","Social Media Links Navigation","",""
"","3446","Talk to an expert with empty ""Company website"" field","","Tue Apr 22 08:01:50 GMT 2025","passed","Tue Apr 22 08:01:53 GMT 2025","","Contact Us Page Form","",""
"","1959","Download full coverage with empty Last Name","","Tue Apr 22 08:01:44 GMT 2025","passed","Tue Apr 22 08:01:46 GMT 2025","","Global Coverage Page Form","",""
"","2048","Download full coverage with empty Company Email","","Tue Apr 22 08:01:46 GMT 2025","passed","Tue Apr 22 08:01:48 GMT 2025","","Global Coverage Page Form","",""
"","5879","Talk to an expert with empty ""Please describe your request"" field","","Tue Apr 22 08:01:27 GMT 2025","passed","Tue Apr 22 08:01:33 GMT 2025","","Contact Us Page Form","",""
"","4924","Talk to an expert with empty ""Phone number"" field","","Tue Apr 22 08:01:45 GMT 2025","passed","Tue Apr 22 08:01:50 GMT 2025","","Contact Us Page Form","",""
"","3898","Talk to an expert with empty ""Business email"" field","","Tue Apr 22 08:01:41 GMT 2025","passed","Tue Apr 22 08:01:45 GMT 2025","","Contact Us Page Form","",""
"","4042","Talk to an expert with empty ""Last name"" field","","Tue Apr 22 08:01:37 GMT 2025","passed","Tue Apr 22 08:01:41 GMT 2025","","Contact Us Page Form","",""
"","5877","Download full coverage with valid data","","Tue Apr 22 08:01:34 GMT 2025","passed","Tue Apr 22 08:01:40 GMT 2025","","Global Coverage Page Form","",""
"","2389","Download full coverage with empty First Name","","Tue Apr 22 08:01:41 GMT 2025","passed","Tue Apr 22 08:01:44 GMT 2025","","Global Coverage Page Form","",""
"","2081","Check the Twitter link in the footer","","Tue Apr 22 08:01:58 GMT 2025","broken","Tue Apr 22 08:02:00 GMT 2025","","Social Media Links Navigation","",""
"","4873","Talk to an expert with empty ""Additional Info""","","Tue Apr 22 08:01:53 GMT 2025","passed","Tue Apr 22 08:01:58 GMT 2025","","Contact Us Page Form","",""
"","1840","Check the Facebook link in the footer","","Tue Apr 22 08:02:00 GMT 2025","broken","Tue Apr 22 08:02:02 GMT 2025","","Social Media Links Navigation","",""
"","3011","should change currency back from EUR to USD","","Tue Apr 22 08:01:26 GMT 2025","passed","Tue Apr 22 08:01:29 GMT 2025","","Currency Selection on /pricing/messaging page","",""
