"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2684","Check the Facebook link in the footer","","Tue Apr 22 17:23:45 GMT 2025","passed","Tue Apr 22 17:23:47 GMT 2025","","Social Media Links Navigation","",""
"","11118","Download full coverage with empty First Name","","Tue Apr 22 17:23:06 GMT 2025","passed","Tue Apr 22 17:23:17 GMT 2025","","Global Coverage Page Form","",""
"","11076","Download full coverage with empty Last Name","","Tue Apr 22 17:23:17 GMT 2025","passed","Tue Apr 22 17:23:28 GMT 2025","","Global Coverage Page Form","",""
"","13244","Talk to an expert with empty ""Additional Info""","","Tue Apr 22 17:21:56 GMT 2025","passed","Tue Apr 22 17:22:10 GMT 2025","","Contact Us Page Form","",""
"","12496","Talk to an expert with empty ""Last name"" field","","Tue Apr 22 17:20:59 GMT 2025","passed","Tue Apr 22 17:21:12 GMT 2025","","Contact Us Page Form","",""
"","12180","Talk to an expert with empty ""Last name"" field","","Tue Apr 22 17:21:05 GMT 2025","passed","Tue Apr 22 17:21:17 GMT 2025","","Contact Us Page Form","",""
"","12884","should change currency back from EUR to USD","","Tue Apr 22 17:22:32 GMT 2025","passed","Tue Apr 22 17:22:45 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","12363","Talk to an expert with empty ""First name"" field","","Tue Apr 22 17:20:53 GMT 2025","passed","Tue Apr 22 17:21:05 GMT 2025","","Contact Us Page Form","",""
"","13676","Talk to an expert with empty ""Additional Info""","","Tue Apr 22 17:21:54 GMT 2025","passed","Tue Apr 22 17:22:07 GMT 2025","","Contact Us Page Form","",""
"","11092","Download full coverage with empty Company Email","","Tue Apr 22 17:23:28 GMT 2025","passed","Tue Apr 22 17:23:39 GMT 2025","","Global Coverage Page Form","",""
"","13300","Talk to an expert with empty ""Please describe your request"" field","","Tue Apr 22 17:20:40 GMT 2025","passed","Tue Apr 22 17:20:53 GMT 2025","","Contact Us Page Form","",""
"","12646","Talk to an expert with empty ""First name"" field","","Tue Apr 22 17:20:47 GMT 2025","passed","Tue Apr 22 17:20:59 GMT 2025","","Contact Us Page Form","",""
"","10940","Download full coverage with empty fields","","Tue Apr 22 17:22:48 GMT 2025","passed","Tue Apr 22 17:22:59 GMT 2025","","Global Coverage Page Form","",""
"","11042","Talk to an expert with empty fields","","Tue Apr 22 17:20:21 GMT 2025","passed","Tue Apr 22 17:20:32 GMT 2025","","Contact Us Page Form","",""
"","12801","Talk to an expert with empty ""Business email"" field","","Tue Apr 22 17:21:17 GMT 2025","passed","Tue Apr 22 17:21:30 GMT 2025","","Contact Us Page Form","",""
"","11024","Download full coverage with empty First Name","","Tue Apr 22 17:22:59 GMT 2025","passed","Tue Apr 22 17:23:10 GMT 2025","","Global Coverage Page Form","",""
"","9127","should send a message and display it in the chat","","Tue Apr 22 17:20:04 GMT 2025","passed","Tue Apr 22 17:20:13 GMT 2025","","Assistant chat functionality","",""
"","1667","Check the LinkedIn link in the footer","","Tue Apr 22 17:23:49 GMT 2025","passed","Tue Apr 22 17:23:51 GMT 2025","","Social Media Links Navigation","",""
"","11740","should change currency back from EUR to USD","","Tue Apr 22 17:22:28 GMT 2025","passed","Tue Apr 22 17:22:40 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","5802","Download full coverage with valid data","","Tue Apr 22 17:22:42 GMT 2025","passed","Tue Apr 22 17:22:48 GMT 2025","","Global Coverage Page Form","",""
"","13596","Talk to an expert with empty ""Company website"" field","","Tue Apr 22 17:21:40 GMT 2025","passed","Tue Apr 22 17:21:54 GMT 2025","","Contact Us Page Form","",""
"","1607","Check the Twitter link in the footer","","Tue Apr 22 17:23:51 GMT 2025","passed","Tue Apr 22 17:23:53 GMT 2025","","Social Media Links Navigation","",""
"","2631","Check the Twitter link in the footer","","Tue Apr 22 17:23:42 GMT 2025","passed","Tue Apr 22 17:23:45 GMT 2025","","Social Media Links Navigation","",""
"","15014","Talk to an expert with empty ""Please describe your request"" field","","Tue Apr 22 17:20:32 GMT 2025","passed","Tue Apr 22 17:20:47 GMT 2025","","Contact Us Page Form","",""
"","4674","should change currency from USD to EUR","","Tue Apr 22 17:22:27 GMT 2025","passed","Tue Apr 22 17:22:32 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","14610","Talk to an expert with valid data","","Tue Apr 22 17:20:06 GMT 2025","passed","Tue Apr 22 17:20:21 GMT 2025","","Contact Us Page Form","",""
"","12570","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Tue Apr 22 17:22:10 GMT 2025","passed","Tue Apr 22 17:22:22 GMT 2025","","Contact Us Page Form","",""
"","5007","Check the LinkedIn link in the footer","","Tue Apr 22 17:23:37 GMT 2025","passed","Tue Apr 22 17:23:42 GMT 2025","","Social Media Links Navigation","",""
"","13930","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Tue Apr 22 17:22:07 GMT 2025","passed","Tue Apr 22 17:22:21 GMT 2025","","Contact Us Page Form","",""
"","9688","Talk to an expert with valid data","","Tue Apr 22 17:20:19 GMT 2025","passed","Tue Apr 22 17:20:29 GMT 2025","","Contact Us Page Form","",""
"","9471","should send a message and display it in the chat","","Tue Apr 22 17:19:54 GMT 2025","passed","Tue Apr 22 17:20:03 GMT 2025","","Assistant chat functionality","",""
"","10835","Download full coverage with empty Company Email","","Tue Apr 22 17:23:21 GMT 2025","passed","Tue Apr 22 17:23:32 GMT 2025","","Global Coverage Page Form","",""
"","12870","Talk to an expert with empty ""Company website"" field","","Tue Apr 22 17:21:44 GMT 2025","passed","Tue Apr 22 17:21:56 GMT 2025","","Contact Us Page Form","",""
"","607","Check the Facebook link in the footer","","Tue Apr 22 17:23:53 GMT 2025","passed","Tue Apr 22 17:23:53 GMT 2025","","Social Media Links Navigation","",""
"","10876","Download full coverage with empty fields","","Tue Apr 22 17:22:55 GMT 2025","passed","Tue Apr 22 17:23:06 GMT 2025","","Global Coverage Page Form","",""
"","10925","Talk to an expert with empty fields","","Tue Apr 22 17:20:29 GMT 2025","passed","Tue Apr 22 17:20:40 GMT 2025","","Contact Us Page Form","",""
"","4945","should change currency from USD to EUR","","Tue Apr 22 17:22:23 GMT 2025","passed","Tue Apr 22 17:22:28 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","13275","Talk to an expert with empty ""Phone number"" field","","Tue Apr 22 17:21:30 GMT 2025","passed","Tue Apr 22 17:21:44 GMT 2025","","Contact Us Page Form","",""
"","14271","Talk to an expert with empty ""Phone number"" field","","Tue Apr 22 17:21:26 GMT 2025","passed","Tue Apr 22 17:21:40 GMT 2025","","Contact Us Page Form","",""
"","11041","Download full coverage with empty Last Name","","Tue Apr 22 17:23:10 GMT 2025","passed","Tue Apr 22 17:23:21 GMT 2025","","Global Coverage Page Form","",""
"","13881","Talk to an expert with empty ""Business email"" field","","Tue Apr 22 17:21:12 GMT 2025","passed","Tue Apr 22 17:21:26 GMT 2025","","Contact Us Page Form","",""
"","3991","Download full coverage with valid data","","Tue Apr 22 17:22:51 GMT 2025","passed","Tue Apr 22 17:22:55 GMT 2025","","Global Coverage Page Form","",""
