"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8918","Talk to an expert with empty ""Phone number"" field","","Mon Apr 21 09:52:01 GMT 2025","passed","Mon Apr 21 09:52:10 GMT 2025","","Contact Us Page Form","",""
"","2428","Talk to an expert with valid data","","Mon Apr 21 10:23:26 GMT 2025","passed","Mon Apr 21 10:23:28 GMT 2025","","Contact Us Page Form","",""
"","1853","Download full coverage with empty First Name","","Mon Apr 21 09:51:54 GMT 2025","passed","Mon Apr 21 09:51:56 GMT 2025","","Global Coverage Page Form","",""
"","6265","Talk to an expert with empty ""Last name"" field","","Mon Apr 21 10:23:44 GMT 2025","passed","Mon Apr 21 10:23:51 GMT 2025","","Contact Us Page Form","",""
"","7522","Talk to an expert with empty ""First name"" field","","Mon Apr 21 10:23:37 GMT 2025","passed","Mon Apr 21 10:23:44 GMT 2025","","Contact Us Page Form","",""
"","5202","Talk to an expert with empty ""Last name"" field","","Mon Apr 21 09:51:51 GMT 2025","passed","Mon Apr 21 09:51:56 GMT 2025","","Contact Us Page Form","",""
"","3791","Download full coverage with empty Last Name","","Mon Apr 21 10:23:59 GMT 2025","passed","Mon Apr 21 10:24:03 GMT 2025","","Global Coverage Page Form","",""
"","2802","Download full coverage with empty First Name","","Mon Apr 21 10:23:57 GMT 2025","passed","Mon Apr 21 10:23:59 GMT 2025","","Global Coverage Page Form","",""
"","3847","Check currency change from USD to EUR","","Mon Apr 21 10:23:34 GMT 2025","passed","Mon Apr 21 10:23:38 GMT 2025","","Currency Selection on Multiple Pages: Testing Currency Selection on /pricing/messaging","",""
"","4675","Check the LinkedIn link in the footer","","Mon Apr 21 09:52:09 GMT 2025","passed","Mon Apr 21 09:52:14 GMT 2025","","Social Media Links Navigation","",""
"","5559","Talk to an expert with empty ""Additional Info""","","Mon Apr 21 09:52:16 GMT 2025","passed","Mon Apr 21 09:52:22 GMT 2025","","Contact Us Page Form","",""
"","1382","Check the Twitter link in the footer","","Mon Apr 21 09:52:14 GMT 2025","passed","Mon Apr 21 09:52:15 GMT 2025","","Social Media Links Navigation","",""
"","1925","Download full coverage with empty Last Name","","Mon Apr 21 09:51:56 GMT 2025","passed","Mon Apr 21 09:51:57 GMT 2025","","Global Coverage Page Form","",""
"","9308","Talk to an expert with empty ""Phone number"" field","","Mon Apr 21 10:23:57 GMT 2025","passed","Mon Apr 21 10:24:06 GMT 2025","","Contact Us Page Form","",""
"","3450","Check currency change from USD to EUR","","Mon Apr 21 09:51:32 GMT 2025","passed","Mon Apr 21 09:51:36 GMT 2025","","Currency Selection on Multiple Pages: Testing Currency Selection on /pricing/messaging","",""
"","8850","Talk to an expert with empty ""Please describe your request"" field","","Mon Apr 21 10:23:28 GMT 2025","passed","Mon Apr 21 10:23:37 GMT 2025","","Contact Us Page Form","",""
"","2015","Download full coverage with empty fields","","Mon Apr 21 09:51:52 GMT 2025","passed","Mon Apr 21 09:51:54 GMT 2025","","Global Coverage Page Form","",""
"","5497","Talk to an expert with empty ""First name"" field","","Mon Apr 21 09:51:45 GMT 2025","passed","Mon Apr 21 09:51:51 GMT 2025","","Contact Us Page Form","",""
"","2590","Talk to an expert with valid data","","Mon Apr 21 09:51:33 GMT 2025","passed","Mon Apr 21 09:51:36 GMT 2025","","Contact Us Page Form","",""
"","4588","Check currency change from EUR to USD","","Mon Apr 21 10:23:38 GMT 2025","passed","Mon Apr 21 10:23:43 GMT 2025","","Currency Selection on Multiple Pages: Testing Currency Selection on /pricing/messaging","",""
"","7457","Talk to an expert with empty ""Additional Info""","","Mon Apr 21 10:24:12 GMT 2025","passed","Mon Apr 21 10:24:19 GMT 2025","","Contact Us Page Form","",""
"","9108","Talk to an expert with empty ""Please describe your request"" field","","Mon Apr 21 09:51:36 GMT 2025","passed","Mon Apr 21 09:51:45 GMT 2025","","Contact Us Page Form","",""
"","5842","Talk to an expert with empty ""Company website"" field","","Mon Apr 21 09:52:10 GMT 2025","passed","Mon Apr 21 09:52:16 GMT 2025","","Contact Us Page Form","",""
"","1770","Download full coverage with empty fields","","Mon Apr 21 10:23:55 GMT 2025","passed","Mon Apr 21 10:23:57 GMT 2025","","Global Coverage Page Form","",""
"","5695","Talk to an expert with empty ""Company website"" field","","Mon Apr 21 10:24:06 GMT 2025","passed","Mon Apr 21 10:24:12 GMT 2025","","Contact Us Page Form","",""
"","1335","Check the Twitter link in the footer","","Mon Apr 21 10:24:18 GMT 2025","passed","Mon Apr 21 10:24:19 GMT 2025","","Social Media Links Navigation","",""
"","4175","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Mon Apr 21 09:52:22 GMT 2025","passed","Mon Apr 21 09:52:26 GMT 2025","","Contact Us Page Form","",""
