"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2702","Download full coverage with empty Company Email","","Tue Apr 22 07:55:29 GMT 2025","passed","Tue Apr 22 07:55:31 GMT 2025","","Global Coverage Page Form","",""
"","5130","Download full coverage with empty Last Name","","Tue Apr 22 07:55:24 GMT 2025","passed","Tue Apr 22 07:55:29 GMT 2025","","Global Coverage Page Form","",""
"","9160","Talk to an expert with empty ""Phone number"" field","","Tue Apr 22 07:55:23 GMT 2025","passed","Tue Apr 22 07:55:32 GMT 2025","","Contact Us Page Form","",""
"","1617","Check the Twitter link in the footer","","Tue Apr 22 07:55:43 GMT 2025","passed","Tue Apr 22 07:55:44 GMT 2025","","Social Media Links Navigation","",""
"","1027","Check the Facebook link in the footer","","Tue Apr 22 07:55:44 GMT 2025","passed","Tue Apr 22 07:55:45 GMT 2025","","Social Media Links Navigation","",""
"","6063","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Tue Apr 22 07:55:44 GMT 2025","passed","Tue Apr 22 07:55:50 GMT 2025","","Contact Us Page Form","",""
"","6948","Talk to an expert with empty ""Business email"" field","","Tue Apr 22 07:55:16 GMT 2025","passed","Tue Apr 22 07:55:23 GMT 2025","","Contact Us Page Form","",""
"","5225","Talk to an expert with empty ""First name"" field","","Tue Apr 22 07:55:03 GMT 2025","passed","Tue Apr 22 07:55:08 GMT 2025","","Contact Us Page Form","",""
"","3234","Talk to an expert with valid data","","Tue Apr 22 07:54:49 GMT 2025","passed","Tue Apr 22 07:54:53 GMT 2025","","Contact Us Page Form","",""
"","3584","Check the LinkedIn link in the footer","","Tue Apr 22 07:55:39 GMT 2025","passed","Tue Apr 22 07:55:43 GMT 2025","","Social Media Links Navigation","",""
"","7732","Talk to an expert with empty ""Last name"" field","","Tue Apr 22 07:55:08 GMT 2025","passed","Tue Apr 22 07:55:16 GMT 2025","","Contact Us Page Form","",""
"","12883","should change currency from USD to EUR","","Tue Apr 22 07:54:46 GMT 2025","broken","Tue Apr 22 07:54:59 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","6398","Download full coverage with valid data","","Tue Apr 22 07:55:09 GMT 2025","passed","Tue Apr 22 07:55:15 GMT 2025","","Global Coverage Page Form","",""
"","4813","Talk to an expert with empty ""Company website"" field","","Tue Apr 22 07:55:32 GMT 2025","passed","Tue Apr 22 07:55:37 GMT 2025","","Contact Us Page Form","",""
"","5187","Download full coverage with empty fields","","Tue Apr 22 07:55:15 GMT 2025","passed","Tue Apr 22 07:55:20 GMT 2025","","Global Coverage Page Form","",""
"","3218","Download full coverage with empty First Name","","Tue Apr 22 07:55:20 GMT 2025","passed","Tue Apr 22 07:55:24 GMT 2025","","Global Coverage Page Form","",""
"","6764","Talk to an expert with empty ""Additional Info""","","Tue Apr 22 07:55:37 GMT 2025","passed","Tue Apr 22 07:55:44 GMT 2025","","Contact Us Page Form","",""
"","4118","should change currency back from EUR to USD","","Tue Apr 22 07:54:59 GMT 2025","passed","Tue Apr 22 07:55:03 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","6133","Check the ability to send a message","","Tue Apr 22 07:54:34 GMT 2025","passed","Tue Apr 22 07:54:41 GMT 2025","","Assistant Functionality","",""
"","10640","Talk to an expert with empty ""Please describe your request"" field","","Tue Apr 22 07:54:53 GMT 2025","passed","Tue Apr 22 07:55:03 GMT 2025","","Contact Us Page Form","",""
