"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","925","Check the Facebook link in the footer","","Tue Apr 22 14:23:40 GMT 2025","passed","Tue Apr 22 14:23:41 GMT 2025","","Social Media Links Navigation","",""
"","13804","Talk to an expert with empty ""Additional Info""","","Tue Apr 22 14:21:52 GMT 2025","passed","Tue Apr 22 14:22:05 GMT 2025","","Contact Us Page Form","",""
"","4517","should change currency from USD to EUR","","Tue Apr 22 14:22:01 GMT 2025","passed","Tue Apr 22 14:22:05 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","13657","Talk to an expert with empty ""First name"" field","","Tue Apr 22 14:20:23 GMT 2025","passed","Tue Apr 22 14:20:37 GMT 2025","","Contact Us Page Form","",""
"","1475","Check the Twitter link in the footer","","Tue Apr 22 14:23:39 GMT 2025","passed","Tue Apr 22 14:23:40 GMT 2025","","Social Media Links Navigation","",""
"","11437","Download full coverage with empty fields","","Tue Apr 22 14:22:50 GMT 2025","passed","Tue Apr 22 14:23:02 GMT 2025","","Global Coverage Page Form","",""
"","17535","Talk to an expert with empty ""Please describe your request"" field","","Tue Apr 22 14:20:25 GMT 2025","passed","Tue Apr 22 14:20:43 GMT 2025","","Contact Us Page Form","",""
"","4128","Check the LinkedIn link in the footer","","Tue Apr 22 14:23:20 GMT 2025","passed","Tue Apr 22 14:23:24 GMT 2025","","Social Media Links Navigation","",""
"","11750","Download full coverage with empty First Name","","Tue Apr 22 14:23:02 GMT 2025","passed","Tue Apr 22 14:23:13 GMT 2025","","Global Coverage Page Form","",""
"","13731","Talk to an expert with valid data","","Tue Apr 22 14:20:01 GMT 2025","passed","Tue Apr 22 14:20:15 GMT 2025","","Contact Us Page Form","",""
"","15248","Talk to an expert with empty ""Phone number"" field","","Tue Apr 22 14:21:23 GMT 2025","passed","Tue Apr 22 14:21:38 GMT 2025","","Contact Us Page Form","",""
"","11658","Download full coverage with empty Last Name","","Tue Apr 22 14:23:13 GMT 2025","passed","Tue Apr 22 14:23:25 GMT 2025","","Global Coverage Page Form","",""
"","6442","should send a message and display it in the chat","","Tue Apr 22 14:19:48 GMT 2025","passed","Tue Apr 22 14:19:54 GMT 2025","","Assistant chat functionality","",""
"","12198","should change currency back from EUR to USD","","Tue Apr 22 14:22:29 GMT 2025","passed","Tue Apr 22 14:22:42 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","12950","Talk to an expert with empty ""First name"" field","","Tue Apr 22 14:20:43 GMT 2025","passed","Tue Apr 22 14:20:56 GMT 2025","","Contact Us Page Form","",""
"","4471","Download full coverage with valid data","","Tue Apr 22 14:22:46 GMT 2025","passed","Tue Apr 22 14:22:50 GMT 2025","","Global Coverage Page Form","",""
"","13116","Talk to an expert with empty ""Company website"" field","","Tue Apr 22 14:21:38 GMT 2025","passed","Tue Apr 22 14:21:52 GMT 2025","","Contact Us Page Form","",""
"","13167","Talk to an expert with empty ""Company website"" field","","Tue Apr 22 14:21:19 GMT 2025","passed","Tue Apr 22 14:21:32 GMT 2025","","Contact Us Page Form","",""
