"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6700","Check the LinkedIn link in the footer","","Mon Apr 21 07:00:18 GMT 2025","passed","Mon Apr 21 07:00:25 GMT 2025","","Social Media Links Navigation","",""
"","10142","Download full coverage with valid data","","Mon Apr 21 07:00:08 GMT 2025","passed","Mon Apr 21 07:00:18 GMT 2025","","Global Coverage Page Form","",""
"","3915","Talk to an expert with empty ""Company website"" field","","Mon Apr 21 06:59:53 GMT 2025","passed","Mon Apr 21 06:59:57 GMT 2025","","Contact Us Page Form","",""
"","3941","Talk to an expert with empty ""Last name"" field","","Mon Apr 21 06:59:39 GMT 2025","passed","Mon Apr 21 06:59:43 GMT 2025","","Contact Us Page Form","",""
"","2132","Check the Twitter link in the footer","","Mon Apr 21 07:00:25 GMT 2025","passed","Mon Apr 21 07:00:27 GMT 2025","","Social Media Links Navigation","",""
"","2840","Talk to an expert with empty ""Business email"" field","","Mon Apr 21 06:59:43 GMT 2025","passed","Mon Apr 21 06:59:46 GMT 2025","","Contact Us Page Form","",""
"","7535","Talk to an expert with empty ""Phone number"" field","","Mon Apr 21 06:59:46 GMT 2025","passed","Mon Apr 21 06:59:53 GMT 2025","","Contact Us Page Form","",""
"","7717","Check the ability to send a message","","Mon Apr 21 06:59:03 GMT 2025","passed","Mon Apr 21 06:59:11 GMT 2025","","Assistant Functionality","",""
"","3452","Talk to an expert with empty ""Additional Info""","","Mon Apr 21 06:59:57 GMT 2025","passed","Mon Apr 21 07:00:01 GMT 2025","","Contact Us Page Form","",""
"","3724","Talk to an expert with empty ""First name"" field","","Mon Apr 21 06:59:35 GMT 2025","passed","Mon Apr 21 06:59:39 GMT 2025","","Contact Us Page Form","",""
"","2439","Download full coverage with empty fields","","Mon Apr 21 07:00:18 GMT 2025","passed","Mon Apr 21 07:00:21 GMT 2025","","Global Coverage Page Form","",""
"","7962","Check currency change from USD to EUR","","Mon Apr 21 06:59:33 GMT 2025","passed","Mon Apr 21 06:59:41 GMT 2025","","Currency Selection on Multiple Pages: Testing Currency Selection on /pricing/messaging","",""
"","9032","Talk to an expert with empty ""Please describe your request"" field","","Mon Apr 21 06:59:26 GMT 2025","passed","Mon Apr 21 06:59:35 GMT 2025","","Contact Us Page Form","",""
"","2806","Download full coverage with empty Last Name","","Mon Apr 21 07:00:24 GMT 2025","passed","Mon Apr 21 07:00:26 GMT 2025","","Global Coverage Page Form","",""
"","991","Check the Facebook link in the footer","","Mon Apr 21 07:00:27 GMT 2025","passed","Mon Apr 21 07:00:28 GMT 2025","","Social Media Links Navigation","",""
"","3611","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Mon Apr 21 07:00:01 GMT 2025","passed","Mon Apr 21 07:00:04 GMT 2025","","Contact Us Page Form","",""
"","3430","Check currency change from EUR to USD","","Mon Apr 21 06:59:41 GMT 2025","passed","Mon Apr 21 06:59:45 GMT 2025","","Currency Selection on Multiple Pages: Testing Currency Selection on /pricing/messaging","",""
"","1186","Talk to an expert with valid data","","Mon Apr 21 06:59:25 GMT 2025","passed","Mon Apr 21 06:59:26 GMT 2025","","Contact Us Page Form","",""
"","2804","Download full coverage with empty First Name","","Mon Apr 21 07:00:21 GMT 2025","passed","Mon Apr 21 07:00:24 GMT 2025","","Global Coverage Page Form","",""
"","2815","Download full coverage with empty Company Email","","Mon Apr 21 07:00:26 GMT 2025","passed","Mon Apr 21 07:00:29 GMT 2025","","Global Coverage Page Form","",""
