"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11446","Download full coverage with empty fields","","Tue Apr 22 14:11:06 GMT 2025","passed","Tue Apr 22 14:11:17 GMT 2025","","Global Coverage Page Form","",""
"","2478","Check the Facebook link in the footer","","Tue Apr 22 14:11:51 GMT 2025","passed","Tue Apr 22 14:11:54 GMT 2025","","Social Media Links Navigation","",""
"","11913","Download full coverage with empty Last Name","","Tue Apr 22 14:11:30 GMT 2025","passed","Tue Apr 22 14:11:41 GMT 2025","","Global Coverage Page Form","",""
"","13449","Talk to an expert with empty ""Business email"" field","","Tue Apr 22 14:09:22 GMT 2025","passed","Tue Apr 22 14:09:36 GMT 2025","","Contact Us Page Form","",""
"","10066","Talk to an expert with valid data","","Tue Apr 22 14:08:25 GMT 2025","passed","Tue Apr 22 14:08:35 GMT 2025","","Contact Us Page Form","",""
"","10839","Talk to an expert with empty fields","","Tue Apr 22 14:08:35 GMT 2025","passed","Tue Apr 22 14:08:46 GMT 2025","","Contact Us Page Form","",""
"","13479","Talk to an expert with empty ""Business email"" field","","Tue Apr 22 14:09:29 GMT 2025","passed","Tue Apr 22 14:09:43 GMT 2025","","Contact Us Page Form","",""
"","14934","Talk to an expert with empty ""Phone number"" field","","Tue Apr 22 14:09:43 GMT 2025","passed","Tue Apr 22 14:09:57 GMT 2025","","Contact Us Page Form","",""
"","13267","Talk to an expert with empty ""Company website"" field","","Tue Apr 22 14:09:50 GMT 2025","passed","Tue Apr 22 14:10:03 GMT 2025","","Contact Us Page Form","",""
"","13320","Talk to an expert with empty ""Additional Info""","","Tue Apr 22 14:10:11 GMT 2025","passed","Tue Apr 22 14:10:24 GMT 2025","","Contact Us Page Form","",""
"","13393","Talk to an expert with empty ""Additional Info""","","Tue Apr 22 14:10:03 GMT 2025","passed","Tue Apr 22 14:10:17 GMT 2025","","Contact Us Page Form","",""
"","12054","should change currency back from EUR to USD","","Tue Apr 22 14:10:35 GMT 2025","passed","Tue Apr 22 14:10:47 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","12220","Download full coverage with empty First Name","","Tue Apr 22 14:11:17 GMT 2025","passed","Tue Apr 22 14:11:30 GMT 2025","","Global Coverage Page Form","",""
"","15912","Talk to an expert with valid data","","Tue Apr 22 14:08:13 GMT 2025","passed","Tue Apr 22 14:08:29 GMT 2025","","Contact Us Page Form","",""
"","1724","Check the LinkedIn link in the footer","","Tue Apr 22 14:12:00 GMT 2025","passed","Tue Apr 22 14:12:02 GMT 2025","","Social Media Links Navigation","",""
"","977","Check the Facebook link in the footer","","Tue Apr 22 14:12:03 GMT 2025","passed","Tue Apr 22 14:12:04 GMT 2025","","Social Media Links Navigation","",""
"","14069","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Tue Apr 22 14:10:24 GMT 2025","passed","Tue Apr 22 14:10:38 GMT 2025","","Contact Us Page Form","",""
"","3673","should change currency from USD to EUR","","Tue Apr 22 14:10:32 GMT 2025","passed","Tue Apr 22 14:10:35 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","11041","Download full coverage with empty Last Name","","Tue Apr 22 14:11:16 GMT 2025","passed","Tue Apr 22 14:11:27 GMT 2025","","Global Coverage Page Form","",""
"","1286","Check the Twitter link in the footer","","Tue Apr 22 14:12:02 GMT 2025","passed","Tue Apr 22 14:12:03 GMT 2025","","Social Media Links Navigation","",""
"","10816","Talk to an expert with empty fields","","Tue Apr 22 14:08:29 GMT 2025","passed","Tue Apr 22 14:08:40 GMT 2025","","Contact Us Page Form","",""
"","15804","Talk to an expert with empty ""Please describe your request"" field","","Tue Apr 22 14:08:40 GMT 2025","passed","Tue Apr 22 14:08:56 GMT 2025","","Contact Us Page Form","",""
"","10868","should send a message and display it in the chat","","Tue Apr 22 14:07:59 GMT 2025","passed","Tue Apr 22 14:08:10 GMT 2025","","Assistant chat functionality","",""
"","3909","Download full coverage with valid data","","Tue Apr 22 14:11:02 GMT 2025","passed","Tue Apr 22 14:11:06 GMT 2025","","Global Coverage Page Form","",""
"","11151","Download full coverage with empty First Name","","Tue Apr 22 14:11:05 GMT 2025","passed","Tue Apr 22 14:11:16 GMT 2025","","Global Coverage Page Form","",""
"","12506","should change currency back from EUR to USD","","Tue Apr 22 14:10:45 GMT 2025","passed","Tue Apr 22 14:10:58 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","11031","Download full coverage with empty fields","","Tue Apr 22 14:10:54 GMT 2025","passed","Tue Apr 22 14:11:05 GMT 2025","","Global Coverage Page Form","",""
"","13246","Talk to an expert with empty ""Last name"" field","","Tue Apr 22 14:09:16 GMT 2025","passed","Tue Apr 22 14:09:29 GMT 2025","","Contact Us Page Form","",""
"","13376","Talk to an expert with empty ""First name"" field","","Tue Apr 22 14:08:56 GMT 2025","passed","Tue Apr 22 14:09:09 GMT 2025","","Contact Us Page Form","",""
"","3767","should change currency from USD to EUR","","Tue Apr 22 14:10:42 GMT 2025","passed","Tue Apr 22 14:10:45 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","13225","Talk to an expert with empty ""First name"" field","","Tue Apr 22 14:09:03 GMT 2025","passed","Tue Apr 22 14:09:16 GMT 2025","","Contact Us Page Form","",""
"","10990","Download full coverage with empty Company Email","","Tue Apr 22 14:11:27 GMT 2025","passed","Tue Apr 22 14:11:38 GMT 2025","","Global Coverage Page Form","",""
"","11684","Download full coverage with empty Company Email","","Tue Apr 22 14:11:41 GMT 2025","passed","Tue Apr 22 14:11:53 GMT 2025","","Global Coverage Page Form","",""
"","2022","Check the Twitter link in the footer","","Tue Apr 22 14:11:49 GMT 2025","passed","Tue Apr 22 14:11:51 GMT 2025","","Social Media Links Navigation","",""
"","4698","Download full coverage with valid data","","Tue Apr 22 14:10:50 GMT 2025","passed","Tue Apr 22 14:10:54 GMT 2025","","Global Coverage Page Form","",""
"","14411","Talk to an expert with empty ""Phone number"" field","","Tue Apr 22 14:09:36 GMT 2025","passed","Tue Apr 22 14:09:50 GMT 2025","","Contact Us Page Form","",""
"","3326","Check the LinkedIn link in the footer","","Tue Apr 22 14:11:46 GMT 2025","passed","Tue Apr 22 14:11:49 GMT 2025","","Social Media Links Navigation","",""
"","13265","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Tue Apr 22 14:10:17 GMT 2025","passed","Tue Apr 22 14:10:30 GMT 2025","","Contact Us Page Form","",""
"","16474","Talk to an expert with empty ""Please describe your request"" field","","Tue Apr 22 14:08:46 GMT 2025","passed","Tue Apr 22 14:09:03 GMT 2025","","Contact Us Page Form","",""
"","13222","Talk to an expert with empty ""Company website"" field","","Tue Apr 22 14:09:57 GMT 2025","passed","Tue Apr 22 14:10:11 GMT 2025","","Contact Us Page Form","",""
"","13228","Talk to an expert with empty ""Last name"" field","","Tue Apr 22 14:09:09 GMT 2025","passed","Tue Apr 22 14:09:22 GMT 2025","","Contact Us Page Form","",""
"","10041","should send a message and display it in the chat","","Tue Apr 22 14:08:08 GMT 2025","passed","Tue Apr 22 14:08:18 GMT 2025","","Assistant chat functionality","",""
