"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2680","Talk to an expert with empty ""Business email"" field","","Tue Apr 22 07:44:09 GMT 2025","broken","Tue Apr 22 07:44:12 GMT 2025","","Contact Us Page Form","",""
"","2572","Download full coverage with empty Company Email","","Tue Apr 22 07:44:33 GMT 2025","passed","Tue Apr 22 07:44:36 GMT 2025","","Global Coverage Page Form","",""
"","13768","Check the ability to send a message","","Tue Apr 22 07:43:42 GMT 2025","broken","Tue Apr 22 07:43:56 GMT 2025","","Assistant Functionality","",""
"","2818","Talk to an expert with valid data","","Tue Apr 22 07:43:53 GMT 2025","broken","Tue Apr 22 07:43:56 GMT 2025","","Contact Us Page Form","",""
"","13330","should change currency from USD to EUR","","Tue Apr 22 07:44:01 GMT 2025","broken","Tue Apr 22 07:44:14 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","615","Check the Facebook link in the footer","","Tue Apr 22 07:44:41 GMT 2025","passed","Tue Apr 22 07:44:41 GMT 2025","","Social Media Links Navigation","",""
"","5670","Talk to an expert with empty ""Please describe your request"" field","","Tue Apr 22 07:43:56 GMT 2025","passed","Tue Apr 22 07:44:01 GMT 2025","","Contact Us Page Form","",""
"","2358","should change currency back from EUR to USD","","Tue Apr 22 07:44:14 GMT 2025","passed","Tue Apr 22 07:44:17 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","4061","Talk to an expert with empty ""Additional Info""","","Tue Apr 22 07:44:20 GMT 2025","passed","Tue Apr 22 07:44:24 GMT 2025","","Contact Us Page Form","",""
"","1743","Download full coverage with empty First Name","","Tue Apr 22 07:44:30 GMT 2025","passed","Tue Apr 22 07:44:31 GMT 2025","","Global Coverage Page Form","",""
"","4412","Check the LinkedIn link in the footer","","Tue Apr 22 07:44:36 GMT 2025","passed","Tue Apr 22 07:44:40 GMT 2025","","Social Media Links Navigation","",""
"","642","Check the Twitter link in the footer","","Tue Apr 22 07:44:40 GMT 2025","passed","Tue Apr 22 07:44:41 GMT 2025","","Social Media Links Navigation","",""
"","5220","Download full coverage with valid data","","Tue Apr 22 07:44:23 GMT 2025","passed","Tue Apr 22 07:44:28 GMT 2025","","Global Coverage Page Form","",""
"","4256","Talk to an expert with empty ""First name"" field","","Tue Apr 22 07:44:01 GMT 2025","passed","Tue Apr 22 07:44:06 GMT 2025","","Contact Us Page Form","",""
"","1782","Download full coverage with empty fields","","Tue Apr 22 07:44:28 GMT 2025","passed","Tue Apr 22 07:44:30 GMT 2025","","Global Coverage Page Form","",""
"","2058","Download full coverage with empty Last Name","","Tue Apr 22 07:44:31 GMT 2025","passed","Tue Apr 22 07:44:33 GMT 2025","","Global Coverage Page Form","",""
"","3694","Talk to an expert with empty ""Last name"" field","","Tue Apr 22 07:44:06 GMT 2025","passed","Tue Apr 22 07:44:09 GMT 2025","","Contact Us Page Form","",""
"","4222","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Tue Apr 22 07:44:24 GMT 2025","passed","Tue Apr 22 07:44:28 GMT 2025","","Contact Us Page Form","",""
"","3307","Talk to an expert with empty ""Company website"" field","","Tue Apr 22 07:44:17 GMT 2025","passed","Tue Apr 22 07:44:20 GMT 2025","","Contact Us Page Form","",""
"","4747","Talk to an expert with empty ""Phone number"" field","","Tue Apr 22 07:44:12 GMT 2025","passed","Tue Apr 22 07:44:17 GMT 2025","","Contact Us Page Form","",""
