"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4671","Talk to an expert with empty ""Phone number"" field","","Mon Apr 21 16:06:43 GMT 2025","passed","Mon Apr 21 16:06:48 GMT 2025","","Contact Us Page Form","",""
"","5163","Check the ability to send a message","","Mon Apr 21 16:06:17 GMT 2025","passed","Mon Apr 21 16:06:22 GMT 2025","","Assistant Functionality","",""
"","641","Check the Facebook link in the footer","","Mon Apr 21 16:07:14 GMT 2025","passed","Mon Apr 21 16:07:14 GMT 2025","","Social Media Links Navigation","",""
"","3517","Talk to an expert with empty ""Last name"" field","","Mon Apr 21 16:06:36 GMT 2025","passed","Mon Apr 21 16:06:40 GMT 2025","","Contact Us Page Form","",""
"","3896","Talk to an expert with empty ""Additional Info""","","Mon Apr 21 16:06:51 GMT 2025","passed","Mon Apr 21 16:06:55 GMT 2025","","Contact Us Page Form","",""
"","1851","Download full coverage with empty fields","","Mon Apr 21 16:06:59 GMT 2025","passed","Mon Apr 21 16:07:01 GMT 2025","","Global Coverage Page Form","",""
"","2820","Download full coverage with empty Company Email","","Mon Apr 21 16:07:05 GMT 2025","passed","Mon Apr 21 16:07:08 GMT 2025","","Global Coverage Page Form","",""
"","2584","should change currency back from EUR to USD","","Mon Apr 21 16:06:46 GMT 2025","passed","Mon Apr 21 16:06:49 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","3253","Talk to an expert with empty ""Company website"" field","","Mon Apr 21 16:06:48 GMT 2025","passed","Mon Apr 21 16:06:51 GMT 2025","","Contact Us Page Form","",""
"","5951","Talk to an expert with empty ""Please describe your request"" field","","Mon Apr 21 16:06:27 GMT 2025","passed","Mon Apr 21 16:06:32 GMT 2025","","Contact Us Page Form","",""
"","2336","Download full coverage with empty Last Name","","Mon Apr 21 16:07:03 GMT 2025","passed","Mon Apr 21 16:07:05 GMT 2025","","Global Coverage Page Form","",""
"","1272","Check the Twitter link in the footer","","Mon Apr 21 16:07:13 GMT 2025","passed","Mon Apr 21 16:07:14 GMT 2025","","Social Media Links Navigation","",""
"","17908","should change currency from USD to EUR","","Mon Apr 21 16:06:28 GMT 2025","broken","Mon Apr 21 16:06:46 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","3890","Talk to an expert with empty ""First name"" field","","Mon Apr 21 16:06:32 GMT 2025","passed","Mon Apr 21 16:06:36 GMT 2025","","Contact Us Page Form","",""
"","4266","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Mon Apr 21 16:06:55 GMT 2025","passed","Mon Apr 21 16:06:59 GMT 2025","","Contact Us Page Form","",""
"","1917","Talk to an expert with valid data","","Mon Apr 21 16:06:25 GMT 2025","passed","Mon Apr 21 16:06:27 GMT 2025","","Contact Us Page Form","",""
"","6861","Check the LinkedIn link in the footer","","Mon Apr 21 16:07:06 GMT 2025","passed","Mon Apr 21 16:07:13 GMT 2025","","Social Media Links Navigation","",""
"","5202","Download full coverage with valid data","","Mon Apr 21 16:06:54 GMT 2025","passed","Mon Apr 21 16:06:59 GMT 2025","","Global Coverage Page Form","",""
"","3110","Talk to an expert with empty ""Business email"" field","","Mon Apr 21 16:06:40 GMT 2025","broken","Mon Apr 21 16:06:43 GMT 2025","","Contact Us Page Form","",""
"","1824","Download full coverage with empty First Name","","Mon Apr 21 16:07:01 GMT 2025","passed","Mon Apr 21 16:07:03 GMT 2025","","Global Coverage Page Form","",""
