"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11224","Download full coverage with empty First Name","","Tue Apr 22 12:42:39 GMT 2025","passed","Tue Apr 22 12:42:50 GMT 2025","","Global Coverage Page Form","",""
"","15102","Talk to an expert with empty ""Last name"" field","","Tue Apr 22 12:40:31 GMT 2025","broken","Tue Apr 22 12:40:46 GMT 2025","","Contact Us Page Form","",""
"","14563","Talk to an expert with empty ""First name"" field","","Tue Apr 22 12:40:17 GMT 2025","passed","Tue Apr 22 12:40:31 GMT 2025","","Contact Us Page Form","",""
"","12898","Talk to an expert with empty ""Company website"" field","","Tue Apr 22 12:41:10 GMT 2025","passed","Tue Apr 22 12:41:23 GMT 2025","","Contact Us Page Form","",""
"","10730","Download full coverage with empty Last Name","","Tue Apr 22 12:42:36 GMT 2025","passed","Tue Apr 22 12:42:47 GMT 2025","","Global Coverage Page Form","",""
"","11278","Download full coverage with empty Company Email","","Tue Apr 22 12:43:02 GMT 2025","passed","Tue Apr 22 12:43:13 GMT 2025","","Global Coverage Page Form","",""
"","11506","Download full coverage with empty Last Name","","Tue Apr 22 12:42:50 GMT 2025","passed","Tue Apr 22 12:43:02 GMT 2025","","Global Coverage Page Form","",""
"","5011","should change currency from USD to EUR","","Tue Apr 22 12:41:50 GMT 2025","passed","Tue Apr 22 12:41:55 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","12725","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Tue Apr 22 12:41:36 GMT 2025","passed","Tue Apr 22 12:41:49 GMT 2025","","Contact Us Page Form","",""
"","15238","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Tue Apr 22 12:41:41 GMT 2025","broken","Tue Apr 22 12:41:57 GMT 2025","","Contact Us Page Form","",""
"","11178","Download full coverage with empty First Name","","Tue Apr 22 12:42:25 GMT 2025","passed","Tue Apr 22 12:42:36 GMT 2025","","Global Coverage Page Form","",""
"","13549","Talk to an expert with empty ""Business email"" field","","Tue Apr 22 12:40:46 GMT 2025","passed","Tue Apr 22 12:41:00 GMT 2025","","Contact Us Page Form","",""
"","2135","Check the Twitter link in the footer","","Tue Apr 22 12:43:10 GMT 2025","passed","Tue Apr 22 12:43:12 GMT 2025","","Social Media Links Navigation","",""
"","14569","Talk to an expert with empty ""Phone number"" field","","Tue Apr 22 12:40:56 GMT 2025","passed","Tue Apr 22 12:41:10 GMT 2025","","Contact Us Page Form","",""
"","12849","should change currency back from EUR to USD","","Tue Apr 22 12:42:04 GMT 2025","passed","Tue Apr 22 12:42:17 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","17413","Talk to an expert with empty ""Please describe your request"" field","","Tue Apr 22 12:39:59 GMT 2025","passed","Tue Apr 22 12:40:17 GMT 2025","","Contact Us Page Form","",""
"","1752","Check the LinkedIn link in the footer","","Tue Apr 22 12:43:21 GMT 2025","passed","Tue Apr 22 12:43:22 GMT 2025","","Social Media Links Navigation","",""
"","3017","Check the LinkedIn link in the footer","","Tue Apr 22 12:43:07 GMT 2025","passed","Tue Apr 22 12:43:10 GMT 2025","","Social Media Links Navigation","",""
"","1086","Check the Facebook link in the footer","","Tue Apr 22 12:43:24 GMT 2025","passed","Tue Apr 22 12:43:25 GMT 2025","","Social Media Links Navigation","",""
"","16125","Talk to an expert with empty ""Phone number"" field","","Tue Apr 22 12:41:00 GMT 2025","passed","Tue Apr 22 12:41:16 GMT 2025","","Contact Us Page Form","",""
"","1538","Check the Twitter link in the footer","","Tue Apr 22 12:43:22 GMT 2025","passed","Tue Apr 22 12:43:24 GMT 2025","","Social Media Links Navigation","",""
"","16624","Talk to an expert with empty ""Please describe your request"" field","","Tue Apr 22 12:39:59 GMT 2025","passed","Tue Apr 22 12:40:16 GMT 2025","","Contact Us Page Form","",""
"","12663","Talk to an expert with empty ""Additional Info""","","Tue Apr 22 12:41:29 GMT 2025","passed","Tue Apr 22 12:41:41 GMT 2025","","Contact Us Page Form","",""
"","12174","should change currency back from EUR to USD","","Tue Apr 22 12:41:55 GMT 2025","passed","Tue Apr 22 12:42:08 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","8421","should send a message and display it in the chat","","Tue Apr 22 12:39:17 GMT 2025","passed","Tue Apr 22 12:39:26 GMT 2025","","Assistant chat functionality","",""
"","11288","Talk to an expert with valid data","","Tue Apr 22 12:39:48 GMT 2025","passed","Tue Apr 22 12:39:59 GMT 2025","","Contact Us Page Form","",""
"","3730","should change currency from USD to EUR","","Tue Apr 22 12:42:00 GMT 2025","passed","Tue Apr 22 12:42:04 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","13181","Download full coverage with empty fields","","Tue Apr 22 12:42:26 GMT 2025","passed","Tue Apr 22 12:42:39 GMT 2025","","Global Coverage Page Form","",""
"","13160","Talk to an expert with empty ""Last name"" field","","Tue Apr 22 12:40:30 GMT 2025","passed","Tue Apr 22 12:40:43 GMT 2025","","Contact Us Page Form","",""
"","11112","Download full coverage with empty Company Email","","Tue Apr 22 12:42:47 GMT 2025","passed","Tue Apr 22 12:42:58 GMT 2025","","Global Coverage Page Form","",""
"","10703","Download full coverage with empty fields","","Tue Apr 22 12:42:14 GMT 2025","passed","Tue Apr 22 12:42:25 GMT 2025","","Global Coverage Page Form","",""
"","13060","Talk to an expert with empty ""Business email"" field","","Tue Apr 22 12:40:43 GMT 2025","passed","Tue Apr 22 12:40:56 GMT 2025","","Contact Us Page Form","",""
"","13954","Talk to an expert with empty ""First name"" field","","Tue Apr 22 12:40:16 GMT 2025","passed","Tue Apr 22 12:40:30 GMT 2025","","Contact Us Page Form","",""
"","12845","Talk to an expert with empty ""Company website"" field","","Tue Apr 22 12:41:16 GMT 2025","passed","Tue Apr 22 12:41:29 GMT 2025","","Contact Us Page Form","",""
"","4369","Download full coverage with valid data","","Tue Apr 22 12:42:21 GMT 2025","passed","Tue Apr 22 12:42:26 GMT 2025","","Global Coverage Page Form","",""
"","10989","Talk to an expert with valid data","","Tue Apr 22 12:39:48 GMT 2025","passed","Tue Apr 22 12:39:59 GMT 2025","","Contact Us Page Form","",""
"","4812","Download full coverage with valid data","","Tue Apr 22 12:42:10 GMT 2025","passed","Tue Apr 22 12:42:14 GMT 2025","","Global Coverage Page Form","",""
"","12624","Talk to an expert with empty ""Additional Info""","","Tue Apr 22 12:41:23 GMT 2025","passed","Tue Apr 22 12:41:36 GMT 2025","","Contact Us Page Form","",""
"","2024","Check the Facebook link in the footer","","Tue Apr 22 12:43:12 GMT 2025","passed","Tue Apr 22 12:43:14 GMT 2025","","Social Media Links Navigation","",""
"","13852","should send a message and display it in the chat","","Tue Apr 22 12:39:15 GMT 2025","passed","Tue Apr 22 12:39:29 GMT 2025","","Assistant chat functionality","",""
