"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11204","Download full coverage with empty First Name","","Tue Apr 22 12:15:49 GMT 2025","passed","Tue Apr 22 12:16:00 GMT 2025","","Global Coverage Page Form","",""
"","13522","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Tue Apr 22 12:14:54 GMT 2025","passed","Tue Apr 22 12:15:07 GMT 2025","","Contact Us Page Form","",""
"","2275","Check the LinkedIn link in the footer","","Tue Apr 22 12:16:31 GMT 2025","passed","Tue Apr 22 12:16:34 GMT 2025","","Social Media Links Navigation","",""
"","11712","should change currency back from EUR to USD","","Tue Apr 22 12:15:08 GMT 2025","passed","Tue Apr 22 12:15:20 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","14623","Talk to an expert with empty ""Phone number"" field","","Tue Apr 22 12:14:08 GMT 2025","passed","Tue Apr 22 12:14:23 GMT 2025","","Contact Us Page Form","",""
"","12604","Talk to an expert with empty ""First name"" field","","Tue Apr 22 12:13:36 GMT 2025","passed","Tue Apr 22 12:13:49 GMT 2025","","Contact Us Page Form","",""
"","5551","Download full coverage with valid data","","Tue Apr 22 12:15:22 GMT 2025","passed","Tue Apr 22 12:15:27 GMT 2025","","Global Coverage Page Form","",""
"","10281","Check the Facebook link in the footer","","Tue Apr 22 12:16:35 GMT 2025","broken","Tue Apr 22 12:16:45 GMT 2025","","Social Media Links Navigation","",""
"","13853","should send a message and display it in the chat","","Tue Apr 22 12:12:30 GMT 2025","passed","Tue Apr 22 12:12:44 GMT 2025","","Assistant chat functionality","",""
"","10822","Talk to an expert with valid data","","Tue Apr 22 12:13:08 GMT 2025","passed","Tue Apr 22 12:13:19 GMT 2025","","Contact Us Page Form","",""
"","12866","Talk to an expert with empty ""Company website"" field","","Tue Apr 22 12:14:23 GMT 2025","passed","Tue Apr 22 12:14:36 GMT 2025","","Contact Us Page Form","",""
"","5140","should change currency from USD to EUR","","Tue Apr 22 12:15:03 GMT 2025","passed","Tue Apr 22 12:15:08 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","12520","Talk to an expert with empty ""Company website"" field","","Tue Apr 22 12:14:29 GMT 2025","passed","Tue Apr 22 12:14:41 GMT 2025","","Contact Us Page Form","",""
