"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11921","Download full coverage with empty First Name","","Tue Apr 22 12:04:57 GMT 2025","passed","Tue Apr 22 12:05:09 GMT 2025","","Global Coverage Page Form","",""
"","12393","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Tue Apr 22 12:04:08 GMT 2025","passed","Tue Apr 22 12:04:20 GMT 2025","","Contact Us Page Form","",""
"","11358","Talk to an expert with valid data","","Tue Apr 22 12:02:21 GMT 2025","passed","Tue Apr 22 12:02:32 GMT 2025","","Contact Us Page Form","",""
"","7409","should send a message and display it in the chat","","Tue Apr 22 12:01:52 GMT 2025","passed","Tue Apr 22 12:02:00 GMT 2025","","Assistant chat functionality","",""
"","13241","Talk to an expert with empty ""Business email"" field","","Tue Apr 22 12:03:12 GMT 2025","passed","Tue Apr 22 12:03:25 GMT 2025","","Contact Us Page Form","",""
"","12521","Talk to an expert with empty ""Additional Info""","","Tue Apr 22 12:03:59 GMT 2025","passed","Tue Apr 22 12:04:11 GMT 2025","","Contact Us Page Form","",""
"","10454","Check the Twitter link in the footer","","Tue Apr 22 12:05:42 GMT 2025","broken","Tue Apr 22 12:05:53 GMT 2025","","Social Media Links Navigation","",""
"","4566","should change currency from USD to EUR","","Tue Apr 22 12:04:22 GMT 2025","passed","Tue Apr 22 12:04:27 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","11194","Download full coverage with empty Last Name","","Tue Apr 22 12:05:17 GMT 2025","passed","Tue Apr 22 12:05:28 GMT 2025","","Global Coverage Page Form","",""
"","11740","should change currency back from EUR to USD","","Tue Apr 22 12:04:27 GMT 2025","passed","Tue Apr 22 12:04:38 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","13415","should change currency back from EUR to USD","","Tue Apr 22 12:04:34 GMT 2025","passed","Tue Apr 22 12:04:47 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","12560","Talk to an expert with empty ""First name"" field","","Tue Apr 22 12:02:47 GMT 2025","passed","Tue Apr 22 12:02:59 GMT 2025","","Contact Us Page Form","",""
"","12451","Talk to an expert with empty ""Additional Info""","","Tue Apr 22 12:03:55 GMT 2025","passed","Tue Apr 22 12:04:08 GMT 2025","","Contact Us Page Form","",""
"","12469","Talk to an expert with empty ""Company website"" field","","Tue Apr 22 12:03:43 GMT 2025","passed","Tue Apr 22 12:03:55 GMT 2025","","Contact Us Page Form","",""
"","3554","should change currency from USD to EUR","","Tue Apr 22 12:04:30 GMT 2025","passed","Tue Apr 22 12:04:34 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","11424","Download full coverage with empty fields","","Tue Apr 22 12:04:45 GMT 2025","passed","Tue Apr 22 12:04:57 GMT 2025","","Global Coverage Page Form","",""
"","17379","Talk to an expert with empty ""Phone number"" field","","Tue Apr 22 12:03:29 GMT 2025","passed","Tue Apr 22 12:03:46 GMT 2025","","Contact Us Page Form","",""
"","17400","Talk to an expert with empty ""Please describe your request"" field","","Tue Apr 22 12:02:32 GMT 2025","passed","Tue Apr 22 12:02:50 GMT 2025","","Contact Us Page Form","",""
"","12568","Talk to an expert with empty ""Last name"" field","","Tue Apr 22 12:02:59 GMT 2025","passed","Tue Apr 22 12:03:12 GMT 2025","","Contact Us Page Form","",""
"","13163","Talk to an expert with empty ""First name"" field","","Tue Apr 22 12:02:50 GMT 2025","passed","Tue Apr 22 12:03:03 GMT 2025","","Contact Us Page Form","",""
"","11268","Download full coverage with empty Company Email","","Tue Apr 22 12:05:28 GMT 2025","passed","Tue Apr 22 12:05:39 GMT 2025","","Global Coverage Page Form","",""
"","12065","Download full coverage with empty Last Name","","Tue Apr 22 12:05:09 GMT 2025","passed","Tue Apr 22 12:05:21 GMT 2025","","Global Coverage Page Form","",""
"","15611","Talk to an expert with empty ""Please describe your request"" field","","Tue Apr 22 12:02:31 GMT 2025","passed","Tue Apr 22 12:02:47 GMT 2025","","Contact Us Page Form","",""
"","13404","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Tue Apr 22 12:04:11 GMT 2025","passed","Tue Apr 22 12:04:25 GMT 2025","","Contact Us Page Form","",""
"","3866","Download full coverage with valid data","","Tue Apr 22 12:04:51 GMT 2025","passed","Tue Apr 22 12:04:55 GMT 2025","","Global Coverage Page Form","",""
"","715","Check the Facebook link in the footer","","Tue Apr 22 12:05:53 GMT 2025","passed","Tue Apr 22 12:05:53 GMT 2025","","Social Media Links Navigation","",""
"","11990","should send a message and display it in the chat","","Tue Apr 22 12:01:50 GMT 2025","passed","Tue Apr 22 12:02:02 GMT 2025","","Assistant chat functionality","",""
"","4022","Check the LinkedIn link in the footer","","Tue Apr 22 12:05:38 GMT 2025","failed","Tue Apr 22 12:05:42 GMT 2025","","Social Media Links Navigation","",""
"","2318","Check the LinkedIn link in the footer","","Tue Apr 22 12:05:48 GMT 2025","passed","Tue Apr 22 12:05:51 GMT 2025","","Social Media Links Navigation","",""
"","5187","Download full coverage with valid data","","Tue Apr 22 12:04:40 GMT 2025","passed","Tue Apr 22 12:04:45 GMT 2025","","Global Coverage Page Form","",""
"","12823","Talk to an expert with empty ""Last name"" field","","Tue Apr 22 12:03:03 GMT 2025","passed","Tue Apr 22 12:03:16 GMT 2025","","Contact Us Page Form","",""
"","11279","Download full coverage with empty Company Email","","Tue Apr 22 12:05:21 GMT 2025","passed","Tue Apr 22 12:05:32 GMT 2025","","Global Coverage Page Form","",""
"","2203","Check the Twitter link in the footer","","Tue Apr 22 12:05:51 GMT 2025","passed","Tue Apr 22 12:05:53 GMT 2025","","Social Media Links Navigation","",""
"","17452","Talk to an expert with empty ""Phone number"" field","","Tue Apr 22 12:03:25 GMT 2025","passed","Tue Apr 22 12:03:43 GMT 2025","","Contact Us Page Form","",""
"","10217","Check the Facebook link in the footer","","Tue Apr 22 12:05:53 GMT 2025","broken","Tue Apr 22 12:06:03 GMT 2025","","Social Media Links Navigation","",""
"","13265","Talk to an expert with empty ""Business email"" field","","Tue Apr 22 12:03:16 GMT 2025","passed","Tue Apr 22 12:03:29 GMT 2025","","Contact Us Page Form","",""
"","10841","Download full coverage with empty fields","","Tue Apr 22 12:04:55 GMT 2025","passed","Tue Apr 22 12:05:06 GMT 2025","","Global Coverage Page Form","",""
"","11035","Download full coverage with empty First Name","","Tue Apr 22 12:05:06 GMT 2025","passed","Tue Apr 22 12:05:17 GMT 2025","","Global Coverage Page Form","",""
"","11223","Talk to an expert with valid data","","Tue Apr 22 12:02:20 GMT 2025","passed","Tue Apr 22 12:02:31 GMT 2025","","Contact Us Page Form","",""
"","12469","Talk to an expert with empty ""Company website"" field","","Tue Apr 22 12:03:46 GMT 2025","passed","Tue Apr 22 12:03:59 GMT 2025","","Contact Us Page Form","",""
