"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16947","Talk to an expert with empty ""Please describe your request"" field","","Tue Apr 22 18:35:20 GMT 2025","passed","Tue Apr 22 18:35:37 GMT 2025","","Contact Us Page Form","",""
"","2182","Check the Twitter link in the footer","","Tue Apr 22 18:38:30 GMT 2025","passed","Tue Apr 22 18:38:33 GMT 2025","","Social Media Links Navigation","",""
"","13394","Talk to an expert with empty ""Company website"" field","","Tue Apr 22 18:36:12 GMT 2025","passed","Tue Apr 22 18:36:26 GMT 2025","","Contact Us Page Form","",""
"","13689","Talk to an expert with empty ""First name"" field","","Tue Apr 22 18:35:17 GMT 2025","passed","Tue Apr 22 18:35:30 GMT 2025","","Contact Us Page Form","",""
"","13717","Talk to an expert with empty ""Business email"" field","","Tue Apr 22 18:36:04 GMT 2025","passed","Tue Apr 22 18:36:17 GMT 2025","","Contact Us Page Form","",""
"","13227","Talk to an expert with empty ""Company website"" field","","Tue Apr 22 18:36:32 GMT 2025","passed","Tue Apr 22 18:36:45 GMT 2025","","Contact Us Page Form","",""
"","10839","Download full coverage with empty fields","","Tue Apr 22 18:37:19 GMT 2025","passed","Tue Apr 22 18:37:30 GMT 2025","","Global Coverage Page Form","",""
"","13570","Talk to an expert with empty ""Last name"" field","","Tue Apr 22 18:35:30 GMT 2025","passed","Tue Apr 22 18:35:44 GMT 2025","","Contact Us Page Form","",""
"","11113","Download full coverage with empty fields","","Tue Apr 22 18:37:47 GMT 2025","passed","Tue Apr 22 18:37:58 GMT 2025","","Global Coverage Page Form","",""
"","13301","Talk to an expert with empty ""Additional Info""","","Tue Apr 22 18:36:26 GMT 2025","passed","Tue Apr 22 18:36:39 GMT 2025","","Contact Us Page Form","",""
"","11284","Download full coverage with empty Company Email","","Tue Apr 22 18:37:52 GMT 2025","passed","Tue Apr 22 18:38:03 GMT 2025","","Global Coverage Page Form","",""
"","2029","Check the LinkedIn link in the footer","","Tue Apr 22 18:38:28 GMT 2025","passed","Tue Apr 22 18:38:30 GMT 2025","","Social Media Links Navigation","",""
"","13638","Talk to an expert with empty ""Business email"" field","","Tue Apr 22 18:35:44 GMT 2025","passed","Tue Apr 22 18:35:58 GMT 2025","","Contact Us Page Form","",""
"","11615","should change currency back from EUR to USD","","Tue Apr 22 18:36:59 GMT 2025","passed","Tue Apr 22 18:37:10 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","13262","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Tue Apr 22 18:36:39 GMT 2025","passed","Tue Apr 22 18:36:52 GMT 2025","","Contact Us Page Form","",""
"","14241","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Tue Apr 22 18:37:00 GMT 2025","passed","Tue Apr 22 18:37:14 GMT 2025","","Contact Us Page Form","",""
"","4907","should change currency from USD to EUR","","Tue Apr 22 18:37:19 GMT 2025","passed","Tue Apr 22 18:37:24 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","14832","Talk to an expert with empty ""Phone number"" field","","Tue Apr 22 18:36:17 GMT 2025","passed","Tue Apr 22 18:36:32 GMT 2025","","Contact Us Page Form","",""
"","11338","Talk to an expert with empty fields","","Tue Apr 22 18:34:48 GMT 2025","passed","Tue Apr 22 18:34:59 GMT 2025","","Contact Us Page Form","",""
"","13569","Talk to an expert with valid data","","Tue Apr 22 18:34:34 GMT 2025","passed","Tue Apr 22 18:34:48 GMT 2025","","Contact Us Page Form","",""
