"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3190","should change currency from USD to EUR","","Mon Apr 21 10:37:55 GMT 2025","passed","Mon Apr 21 10:37:58 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","4675","Check the LinkedIn link in the footer","","Mon Apr 21 09:52:09 GMT 2025","passed","Mon Apr 21 09:52:14 GMT 2025","","Social Media Links Navigation","",""
"","1382","Check the Twitter link in the footer","","Mon Apr 21 09:52:14 GMT 2025","passed","Mon Apr 21 09:52:15 GMT 2025","","Social Media Links Navigation","",""
"","4225","Talk to an expert with empty ""Additional Info""","","Mon Apr 21 10:40:23 GMT 2025","passed","Mon Apr 21 10:40:27 GMT 2025","","Contact Us Page Form","",""
"","4097","Talk to an expert with empty ""Last name"" field","","Mon Apr 21 10:40:07 GMT 2025","passed","Mon Apr 21 10:40:11 GMT 2025","","Contact Us Page Form","",""
"","4769","Check the ability to send a message","","Mon Apr 21 09:51:19 GMT 2025","passed","Mon Apr 21 09:51:24 GMT 2025","","Assistant Functionality","",""
"","2683","should change currency back from EUR to USD","","Mon Apr 21 10:37:58 GMT 2025","passed","Mon Apr 21 10:38:01 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","2901","Download full coverage with empty Company Email","","Mon Apr 21 09:51:57 GMT 2025","passed","Mon Apr 21 09:52:00 GMT 2025","","Global Coverage Page Form","",""
"","5473","Talk to an expert with empty ""Please describe your request"" field","","Mon Apr 21 10:39:58 GMT 2025","passed","Mon Apr 21 10:40:03 GMT 2025","","Contact Us Page Form","",""
"","5703","Download full coverage with valid data","","Mon Apr 21 10:40:05 GMT 2025","passed","Mon Apr 21 10:40:10 GMT 2025","","Global Coverage Page Form","",""
"","2477","Download full coverage with empty Last Name","","Mon Apr 21 10:40:15 GMT 2025","passed","Mon Apr 21 10:40:17 GMT 2025","","Global Coverage Page Form","",""
"","5202","Talk to an expert with empty ""Last name"" field","","Mon Apr 21 09:51:51 GMT 2025","passed","Mon Apr 21 09:51:56 GMT 2025","","Contact Us Page Form","",""
"","2819","should change currency back from EUR to USD","","Mon Apr 21 10:39:57 GMT 2025","passed","Mon Apr 21 10:40:00 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","4068","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Mon Apr 21 10:40:27 GMT 2025","passed","Mon Apr 21 10:40:32 GMT 2025","","Contact Us Page Form","",""
"","2590","Talk to an expert with valid data","","Mon Apr 21 09:51:33 GMT 2025","passed","Mon Apr 21 09:51:36 GMT 2025","","Contact Us Page Form","",""
"","676","Check the Facebook link in the footer","","Mon Apr 21 10:40:31 GMT 2025","passed","Mon Apr 21 10:40:31 GMT 2025","","Social Media Links Navigation","",""
"","2311","Download full coverage with empty First Name","","Mon Apr 21 10:40:12 GMT 2025","passed","Mon Apr 21 10:40:15 GMT 2025","","Global Coverage Page Form","",""
"","8918","Talk to an expert with empty ""Phone number"" field","","Mon Apr 21 09:52:01 GMT 2025","passed","Mon Apr 21 09:52:10 GMT 2025","","Contact Us Page Form","",""
"","5559","Talk to an expert with empty ""Additional Info""","","Mon Apr 21 09:52:16 GMT 2025","passed","Mon Apr 21 09:52:22 GMT 2025","","Contact Us Page Form","",""
"","5842","Talk to an expert with empty ""Company website"" field","","Mon Apr 21 09:52:10 GMT 2025","passed","Mon Apr 21 09:52:16 GMT 2025","","Contact Us Page Form","",""
"","3080","should change currency from USD to EUR","","Mon Apr 21 10:39:54 GMT 2025","passed","Mon Apr 21 10:39:57 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","5047","Check the LinkedIn link in the footer","","Mon Apr 21 10:40:25 GMT 2025","passed","Mon Apr 21 10:40:30 GMT 2025","","Social Media Links Navigation","",""
"","5555","Talk to an expert with empty ""Business email"" field","","Mon Apr 21 09:51:56 GMT 2025","passed","Mon Apr 21 09:52:01 GMT 2025","","Contact Us Page Form","",""
"","9108","Talk to an expert with empty ""Please describe your request"" field","","Mon Apr 21 09:51:36 GMT 2025","passed","Mon Apr 21 09:51:45 GMT 2025","","Contact Us Page Form","",""
"","5497","Talk to an expert with empty ""First name"" field","","Mon Apr 21 09:51:45 GMT 2025","passed","Mon Apr 21 09:51:51 GMT 2025","","Contact Us Page Form","",""
"","1925","Download full coverage with empty Last Name","","Mon Apr 21 09:51:56 GMT 2025","passed","Mon Apr 21 09:51:57 GMT 2025","","Global Coverage Page Form","",""
"","3856","Talk to an expert with empty ""Business email"" field","","Mon Apr 21 10:40:11 GMT 2025","broken","Mon Apr 21 10:40:15 GMT 2025","","Contact Us Page Form","",""
"","655","Check the Facebook link in the footer","","Mon Apr 21 09:52:15 GMT 2025","passed","Mon Apr 21 09:52:16 GMT 2025","","Social Media Links Navigation","",""
"","4175","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Mon Apr 21 09:52:22 GMT 2025","passed","Mon Apr 21 09:52:26 GMT 2025","","Contact Us Page Form","",""
"","3198","Talk to an expert with empty ""Company website"" field","","Mon Apr 21 10:40:20 GMT 2025","passed","Mon Apr 21 10:40:23 GMT 2025","","Contact Us Page Form","",""
"","2981","Talk to an expert with valid data","","Mon Apr 21 10:39:55 GMT 2025","broken","Mon Apr 21 10:39:58 GMT 2025","","Contact Us Page Form","",""
"","4131","Talk to an expert with empty ""First name"" field","","Mon Apr 21 10:40:03 GMT 2025","passed","Mon Apr 21 10:40:07 GMT 2025","","Contact Us Page Form","",""
"","2015","Download full coverage with empty fields","","Mon Apr 21 09:51:52 GMT 2025","passed","Mon Apr 21 09:51:54 GMT 2025","","Global Coverage Page Form","",""
"","3887","Check currency change from EUR to USD","","Mon Apr 21 09:51:36 GMT 2025","passed","Mon Apr 21 09:51:40 GMT 2025","","Currency Selection on Multiple Pages: Testing Currency Selection on /pricing/messaging","",""
"","1922","Download full coverage with empty fields","","Mon Apr 21 10:40:10 GMT 2025","passed","Mon Apr 21 10:40:12 GMT 2025","","Global Coverage Page Form","",""
"","5473","Check the ability to send a message","","Mon Apr 21 10:39:44 GMT 2025","passed","Mon Apr 21 10:39:49 GMT 2025","","Assistant Functionality","",""
"","1853","Download full coverage with empty First Name","","Mon Apr 21 09:51:54 GMT 2025","passed","Mon Apr 21 09:51:56 GMT 2025","","Global Coverage Page Form","",""
"","793","Check the Twitter link in the footer","","Mon Apr 21 10:40:30 GMT 2025","passed","Mon Apr 21 10:40:31 GMT 2025","","Social Media Links Navigation","",""
"","1721","Download full coverage with empty Company Email","","Mon Apr 21 10:40:17 GMT 2025","passed","Mon Apr 21 10:40:19 GMT 2025","","Global Coverage Page Form","",""
"","5344","Download full coverage with valid data","","Mon Apr 21 09:51:46 GMT 2025","passed","Mon Apr 21 09:51:52 GMT 2025","","Global Coverage Page Form","",""
"","3450","Check currency change from USD to EUR","","Mon Apr 21 09:51:32 GMT 2025","passed","Mon Apr 21 09:51:36 GMT 2025","","Currency Selection on Multiple Pages: Testing Currency Selection on /pricing/messaging","",""
"","4873","Talk to an expert with empty ""Phone number"" field","","Mon Apr 21 10:40:15 GMT 2025","passed","Mon Apr 21 10:40:20 GMT 2025","","Contact Us Page Form","",""
