"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13246","Talk to an expert with empty ""Company website"" field","","Tue Apr 22 11:56:51 GMT 2025","passed","Tue Apr 22 11:57:04 GMT 2025","","Contact Us Page Form","",""
"","11330","Download full coverage with empty Company Email","","Tue Apr 22 11:58:33 GMT 2025","passed","Tue Apr 22 11:58:44 GMT 2025","","Global Coverage Page Form","",""
"","13188","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Tue Apr 22 11:57:16 GMT 2025","passed","Tue Apr 22 11:57:30 GMT 2025","","Contact Us Page Form","",""
"","3588","should change currency from USD to EUR","","Tue Apr 22 11:57:23 GMT 2025","passed","Tue Apr 22 11:57:27 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","9410","should send a message and display it in the chat","","Tue Apr 22 11:55:02 GMT 2025","passed","Tue Apr 22 11:55:11 GMT 2025","","Assistant chat functionality","",""
"","12638","Talk to an expert with empty ""Last name"" field","","Tue Apr 22 11:56:10 GMT 2025","passed","Tue Apr 22 11:56:23 GMT 2025","","Contact Us Page Form","",""
"","1670","Check the LinkedIn link in the footer","","Tue Apr 22 11:58:53 GMT 2025","passed","Tue Apr 22 11:58:55 GMT 2025","","Social Media Links Navigation","",""
"","11438","Download full coverage with empty Last Name","","Tue Apr 22 11:58:22 GMT 2025","passed","Tue Apr 22 11:58:33 GMT 2025","","Global Coverage Page Form","",""
"","6286","Download full coverage with valid data","","Tue Apr 22 11:57:53 GMT 2025","passed","Tue Apr 22 11:57:59 GMT 2025","","Global Coverage Page Form","",""
"","11011","Download full coverage with empty fields","","Tue Apr 22 11:57:59 GMT 2025","passed","Tue Apr 22 11:58:10 GMT 2025","","Global Coverage Page Form","",""
"","11100","Talk to an expert with valid data","","Tue Apr 22 11:55:25 GMT 2025","passed","Tue Apr 22 11:55:36 GMT 2025","","Contact Us Page Form","",""
"","12436","Talk to an expert with empty ""Additional Info""","","Tue Apr 22 11:56:56 GMT 2025","passed","Tue Apr 22 11:57:09 GMT 2025","","Contact Us Page Form","",""
"","3997","Download full coverage with valid data","","Tue Apr 22 11:57:41 GMT 2025","passed","Tue Apr 22 11:57:45 GMT 2025","","Global Coverage Page Form","",""
"","12426","should change currency back from EUR to USD","","Tue Apr 22 11:57:36 GMT 2025","passed","Tue Apr 22 11:57:49 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","11086","should send a message and display it in the chat","","Tue Apr 22 11:54:55 GMT 2025","passed","Tue Apr 22 11:55:06 GMT 2025","","Assistant chat functionality","",""
"","14476","Talk to an expert with empty ""Phone number"" field","","Tue Apr 22 11:56:36 GMT 2025","passed","Tue Apr 22 11:56:51 GMT 2025","","Contact Us Page Form","",""
"","11132","Download full coverage with empty Last Name","","Tue Apr 22 11:58:08 GMT 2025","passed","Tue Apr 22 11:58:19 GMT 2025","","Global Coverage Page Form","",""
"","14490","Talk to an expert with empty ""Phone number"" field","","Tue Apr 22 11:56:30 GMT 2025","passed","Tue Apr 22 11:56:44 GMT 2025","","Contact Us Page Form","",""
"","10212","Check the Facebook link in the footer","","Tue Apr 22 11:58:52 GMT 2025","broken","Tue Apr 22 11:59:02 GMT 2025","","Social Media Links Navigation","",""
"","740","Check the Facebook link in the footer","","Tue Apr 22 11:58:57 GMT 2025","passed","Tue Apr 22 11:58:57 GMT 2025","","Social Media Links Navigation","",""
"","3377","should change currency from USD to EUR","","Tue Apr 22 11:57:33 GMT 2025","passed","Tue Apr 22 11:57:36 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","10778","Check the Twitter link in the footer","","Tue Apr 22 11:58:41 GMT 2025","broken","Tue Apr 22 11:58:52 GMT 2025","","Social Media Links Navigation","",""
"","11144","Download full coverage with empty Company Email","","Tue Apr 22 11:58:19 GMT 2025","passed","Tue Apr 22 11:58:30 GMT 2025","","Global Coverage Page Form","",""
"","12384","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Tue Apr 22 11:57:09 GMT 2025","passed","Tue Apr 22 11:57:21 GMT 2025","","Contact Us Page Form","",""
"","12451","Talk to an expert with empty ""First name"" field","","Tue Apr 22 11:55:51 GMT 2025","passed","Tue Apr 22 11:56:04 GMT 2025","","Contact Us Page Form","",""
"","11485","Download full coverage with empty fields","","Tue Apr 22 11:57:45 GMT 2025","passed","Tue Apr 22 11:57:57 GMT 2025","","Global Coverage Page Form","",""
"","12541","Talk to an expert with empty ""Last name"" field","","Tue Apr 22 11:56:04 GMT 2025","passed","Tue Apr 22 11:56:16 GMT 2025","","Contact Us Page Form","",""
"","10932","Talk to an expert with valid data","","Tue Apr 22 11:55:31 GMT 2025","passed","Tue Apr 22 11:55:42 GMT 2025","","Contact Us Page Form","",""
"","12527","Talk to an expert with empty ""First name"" field","","Tue Apr 22 11:55:58 GMT 2025","passed","Tue Apr 22 11:56:10 GMT 2025","","Contact Us Page Form","",""
"","12275","Talk to an expert with empty ""Company website"" field","","Tue Apr 22 11:56:44 GMT 2025","passed","Tue Apr 22 11:56:56 GMT 2025","","Contact Us Page Form","",""
"","11242","Download full coverage with empty First Name","","Tue Apr 22 11:58:10 GMT 2025","passed","Tue Apr 22 11:58:22 GMT 2025","","Global Coverage Page Form","",""
"","15781","Talk to an expert with empty ""Please describe your request"" field","","Tue Apr 22 11:55:42 GMT 2025","passed","Tue Apr 22 11:55:58 GMT 2025","","Contact Us Page Form","",""
"","2116","Check the Twitter link in the footer","","Tue Apr 22 11:58:55 GMT 2025","passed","Tue Apr 22 11:58:57 GMT 2025","","Social Media Links Navigation","",""
"","12501","should change currency back from EUR to USD","","Tue Apr 22 11:57:27 GMT 2025","passed","Tue Apr 22 11:57:39 GMT 2025","","Currency Selection on /pricing/messaging page","",""
"","4745","Check the LinkedIn link in the footer","","Tue Apr 22 11:58:36 GMT 2025","failed","Tue Apr 22 11:58:41 GMT 2025","","Social Media Links Navigation","",""
"","12633","Talk to an expert with empty ""Additional Info""","","Tue Apr 22 11:57:04 GMT 2025","passed","Tue Apr 22 11:57:16 GMT 2025","","Contact Us Page Form","",""
"","11412","Download full coverage with empty First Name","","Tue Apr 22 11:57:57 GMT 2025","passed","Tue Apr 22 11:58:08 GMT 2025","","Global Coverage Page Form","",""
"","13142","Talk to an expert with empty ""Business email"" field","","Tue Apr 22 11:56:16 GMT 2025","passed","Tue Apr 22 11:56:30 GMT 2025","","Contact Us Page Form","",""
"","15437","Talk to an expert with empty ""Please describe your request"" field","","Tue Apr 22 11:55:36 GMT 2025","passed","Tue Apr 22 11:55:51 GMT 2025","","Contact Us Page Form","",""
"","13224","Talk to an expert with empty ""Business email"" field","","Tue Apr 22 11:56:23 GMT 2025","passed","Tue Apr 22 11:56:36 GMT 2025","","Contact Us Page Form","",""
