"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3511","Talk to an expert with empty ""Business email"" field","","Mon Apr 21 09:31:55 GMT 2025","broken","Mon Apr 21 09:31:59 GMT 2025","","Contact Us Page Form","",""
"","5850","Talk to an expert with empty ""Last name"" field","","Mon Apr 21 09:29:39 GMT 2025","passed","Mon Apr 21 09:29:45 GMT 2025","","Contact Us Page Form","",""
"","9304","Talk to an expert with empty ""Please describe your request"" field","","Mon Apr 21 09:29:24 GMT 2025","passed","Mon Apr 21 09:29:33 GMT 2025","","Contact Us Page Form","",""
"","5898","Talk to an expert with empty ""Company website"" field","","Mon Apr 21 09:30:00 GMT 2025","passed","Mon Apr 21 09:30:06 GMT 2025","","Contact Us Page Form","",""
"","2279","Download full coverage with empty Last Name","","Mon Apr 21 09:29:44 GMT 2025","passed","Mon Apr 21 09:29:46 GMT 2025","","Global Coverage Page Form","",""
"","2463","Download full coverage with empty fields","","Mon Apr 21 09:29:40 GMT 2025","passed","Mon Apr 21 09:29:42 GMT 2025","","Global Coverage Page Form","",""
"","4557","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Mon Apr 21 09:30:12 GMT 2025","passed","Mon Apr 21 09:30:16 GMT 2025","","Contact Us Page Form","",""
"","3818","Talk to an expert with empty ""Last name"" field","","Mon Apr 21 09:31:52 GMT 2025","passed","Mon Apr 21 09:31:55 GMT 2025","","Contact Us Page Form","",""
"","5508","Check the ability to send a message","","Mon Apr 21 09:29:08 GMT 2025","passed","Mon Apr 21 09:29:14 GMT 2025","","Assistant Functionality","",""
"","5353","Talk to an expert with empty ""First name"" field","","Mon Apr 21 09:29:33 GMT 2025","passed","Mon Apr 21 09:29:39 GMT 2025","","Contact Us Page Form","",""
"","1665","Download full coverage with empty Company Email","","Mon Apr 21 09:32:14 GMT 2025","passed","Mon Apr 21 09:32:16 GMT 2025","","Global Coverage Page Form","",""
"","2220","Download full coverage with empty fields","","Mon Apr 21 09:32:08 GMT 2025","passed","Mon Apr 21 09:32:10 GMT 2025","","Global Coverage Page Form","",""
"","1109","Check the Facebook link in the footer","","Mon Apr 21 09:30:07 GMT 2025","passed","Mon Apr 21 09:30:08 GMT 2025","","Social Media Links Navigation","",""
"","4772","Check the ability to send a message","","Mon Apr 21 09:31:30 GMT 2025","passed","Mon Apr 21 09:31:35 GMT 2025","","Assistant Functionality","",""
"","1874","Download full coverage with empty First Name","","Mon Apr 21 09:29:42 GMT 2025","passed","Mon Apr 21 09:29:44 GMT 2025","","Global Coverage Page Form","",""
"","6015","Talk to an expert with empty ""Business email"" field","","Mon Apr 21 09:29:45 GMT 2025","passed","Mon Apr 21 09:29:51 GMT 2025","","Contact Us Page Form","",""
"","7785","Check the LinkedIn link in the footer","","Mon Apr 21 09:29:57 GMT 2025","passed","Mon Apr 21 09:30:05 GMT 2025","","Social Media Links Navigation","",""
"","4296","Download full coverage with valid data","","Mon Apr 21 09:29:36 GMT 2025","passed","Mon Apr 21 09:29:40 GMT 2025","","Global Coverage Page Form","",""
"","1645","Download full coverage with empty First Name","","Mon Apr 21 09:32:10 GMT 2025","passed","Mon Apr 21 09:32:12 GMT 2025","","Global Coverage Page Form","",""
"","4029","Talk to an expert with empty ""Company website"" field","","Mon Apr 21 09:32:04 GMT 2025","passed","Mon Apr 21 09:32:08 GMT 2025","","Contact Us Page Form","",""
"","2914","Talk to an expert with valid data","","Mon Apr 21 09:29:21 GMT 2025","passed","Mon Apr 21 09:29:24 GMT 2025","","Contact Us Page Form","",""
"","13763","Check currency change from USD to EUR","","Mon Apr 21 09:31:40 GMT 2025","broken","Mon Apr 21 09:31:54 GMT 2025","","Currency Selection on Multiple Pages: Testing Currency Selection on /pricing/messaging","",""
"","9128","Talk to an expert with empty ""Phone number"" field","","Mon Apr 21 09:29:51 GMT 2025","passed","Mon Apr 21 09:30:00 GMT 2025","","Contact Us Page Form","",""
"","3629","Talk to an expert with empty ""First name"" field","","Mon Apr 21 09:31:48 GMT 2025","passed","Mon Apr 21 09:31:52 GMT 2025","","Contact Us Page Form","",""
"","3045","Check currency change from EUR to USD","","Mon Apr 21 09:31:54 GMT 2025","passed","Mon Apr 21 09:31:57 GMT 2025","","Currency Selection on Multiple Pages: Testing Currency Selection on /pricing/messaging","",""
"","3414","Check currency change from EUR to USD","","Mon Apr 21 09:29:25 GMT 2025","passed","Mon Apr 21 09:29:28 GMT 2025","","Currency Selection on Multiple Pages: Testing Currency Selection on /pricing/messaging","",""
