"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13266","Check currency change from USD to EUR","","Mon Apr 21 09:46:37 GMT 2025","broken","Mon Apr 21 09:46:50 GMT 2025","","Currency Selection on Multiple Pages: Testing Currency Selection on /pricing/messaging","",""
"","5898","Talk to an expert with empty ""Company website"" field","","Mon Apr 21 09:30:00 GMT 2025","passed","Mon Apr 21 09:30:06 GMT 2025","","Contact Us Page Form","",""
"","2279","Download full coverage with empty Last Name","","Mon Apr 21 09:29:44 GMT 2025","passed","Mon Apr 21 09:29:46 GMT 2025","","Global Coverage Page Form","",""
"","1399","Check the Twitter link in the footer","","Mon Apr 21 09:47:37 GMT 2025","passed","Mon Apr 21 09:47:38 GMT 2025","","Social Media Links Navigation","",""
"","2463","Download full coverage with empty fields","","Mon Apr 21 09:29:40 GMT 2025","passed","Mon Apr 21 09:29:42 GMT 2025","","Global Coverage Page Form","",""
"","6077","Talk to an expert with empty ""Additional Info""","","Mon Apr 21 09:30:06 GMT 2025","passed","Mon Apr 21 09:30:12 GMT 2025","","Contact Us Page Form","",""
"","1109","Check the Facebook link in the footer","","Mon Apr 21 09:30:07 GMT 2025","passed","Mon Apr 21 09:30:08 GMT 2025","","Social Media Links Navigation","",""
"","9128","Talk to an expert with empty ""Phone number"" field","","Mon Apr 21 09:29:51 GMT 2025","passed","Mon Apr 21 09:30:00 GMT 2025","","Contact Us Page Form","",""
"","4296","Download full coverage with valid data","","Mon Apr 21 09:29:36 GMT 2025","passed","Mon Apr 21 09:29:40 GMT 2025","","Global Coverage Page Form","",""
"","5743","Talk to an expert with empty ""Additional Info""","","Mon Apr 21 09:47:26 GMT 2025","passed","Mon Apr 21 09:47:32 GMT 2025","","Contact Us Page Form","",""
"","1230","Check the Facebook link in the footer","","Mon Apr 21 09:47:38 GMT 2025","passed","Mon Apr 21 09:47:39 GMT 2025","","Social Media Links Navigation","",""
"","9571","Talk to an expert with empty ""Phone number"" field","","Mon Apr 21 09:47:11 GMT 2025","passed","Mon Apr 21 09:47:20 GMT 2025","","Contact Us Page Form","",""
"","5258","Download full coverage with empty Last Name","","Mon Apr 21 09:47:14 GMT 2025","passed","Mon Apr 21 09:47:20 GMT 2025","","Global Coverage Page Form","",""
"","5353","Talk to an expert with empty ""First name"" field","","Mon Apr 21 09:29:33 GMT 2025","passed","Mon Apr 21 09:29:39 GMT 2025","","Contact Us Page Form","",""
"","5508","Check the ability to send a message","","Mon Apr 21 09:29:08 GMT 2025","passed","Mon Apr 21 09:29:14 GMT 2025","","Assistant Functionality","",""
"","4557","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Mon Apr 21 09:30:12 GMT 2025","passed","Mon Apr 21 09:30:16 GMT 2025","","Contact Us Page Form","",""
"","7561","Talk to an expert with empty ""How did you hear about Telnyx?"" field","","Mon Apr 21 09:47:32 GMT 2025","passed","Mon Apr 21 09:47:40 GMT 2025","","Contact Us Page Form","",""
"","4131","Check currency change from USD to EUR","","Mon Apr 21 09:29:21 GMT 2025","passed","Mon Apr 21 09:29:25 GMT 2025","","Currency Selection on Multiple Pages: Testing Currency Selection on /pricing/messaging","",""
"","2914","Talk to an expert with valid data","","Mon Apr 21 09:29:21 GMT 2025","passed","Mon Apr 21 09:29:24 GMT 2025","","Contact Us Page Form","",""
"","6746","Talk to an expert with empty ""Business email"" field","","Mon Apr 21 09:47:04 GMT 2025","passed","Mon Apr 21 09:47:11 GMT 2025","","Contact Us Page Form","",""
"","2197","Download full coverage with empty fields","","Mon Apr 21 09:47:08 GMT 2025","passed","Mon Apr 21 09:47:10 GMT 2025","","Global Coverage Page Form","",""
"","2043","Download full coverage with empty Company Email","","Mon Apr 21 09:29:46 GMT 2025","passed","Mon Apr 21 09:29:48 GMT 2025","","Global Coverage Page Form","",""
"","6923","Talk to an expert with empty ""First name"" field","","Mon Apr 21 09:46:51 GMT 2025","passed","Mon Apr 21 09:46:58 GMT 2025","","Contact Us Page Form","",""
"","5772","Talk to an expert with empty ""Company website"" field","","Mon Apr 21 09:47:20 GMT 2025","passed","Mon Apr 21 09:47:26 GMT 2025","","Contact Us Page Form","",""
"","5898","Talk to an expert with empty ""Last name"" field","","Mon Apr 21 09:46:58 GMT 2025","passed","Mon Apr 21 09:47:04 GMT 2025","","Contact Us Page Form","",""
"","5030","Check currency change from EUR to USD","","Mon Apr 21 09:46:50 GMT 2025","passed","Mon Apr 21 09:46:55 GMT 2025","","Currency Selection on Multiple Pages: Testing Currency Selection on /pricing/messaging","",""
"","5850","Talk to an expert with empty ""Last name"" field","","Mon Apr 21 09:29:39 GMT 2025","passed","Mon Apr 21 09:29:45 GMT 2025","","Contact Us Page Form","",""
